Candidate_ID,Job_ID,Education_encoded,Experience,Job_Role_encoded,Skill_Match,Education_Match,Experience_Gap,Suitable
C2299,J195,2,0,1,0.25,1,-1,0
C2299,J206,2,0,0,0.0,1,-7,0
C2299,J97,2,0,3,0.4,1,-8,0
C2299,J292,2,0,2,0.25,1,-6,0
C2299,J104,2,0,3,0.25,1,-9,0
C2299,J307,2,0,0,0.0,1,-3,0
C2299,J28,2,0,2,0.0,1,-3,0
C2299,J337,2,0,2,0.25,1,-8,0
C2299,J412,2,0,0,0.0,1,-1,0
C2299,J349,2,0,2,0.25,1,-7,0
C2299,J332,2,0,2,0.25,1,-7,0
C2299,J9,2,0,2,0.2,1,-5,0
C2299,J252,2,0,2,0.25,1,-8,0
C2299,J302,2,0,1,0.5,1,-7,0
C2299,J147,2,0,2,0.2,1,-7,0
C2299,J353,2,0,3,0.0,1,-2,0
C2299,J74,2,0,0,0.2,1,-9,0
C2299,J257,2,0,3,0.0,1,-7,0
C2299,J479,2,0,2,0.0,1,-6,0
C2299,J71,2,0,0,0.25,1,-6,0
C2299,J115,2,0,3,0.3333333333333333,1,0,0
C2299,J77,2,0,3,0.0,1,-2,0
C2299,J253,2,0,0,0.0,1,-1,0
C2299,J486,2,0,0,0.4,1,-1,0
C2299,J462,2,0,1,0.0,1,-5,0
C2299,J314,2,0,3,0.25,1,-2,0
C1550,J255,1,2,0,0.6,0,-3,0
C1550,J432,1,2,1,0.6666666666666666,1,-4,0
C1550,J311,1,2,3,0.75,0,0,0
C1550,J27,1,2,2,0.6,1,-3,0
C1550,J198,1,2,3,0.6666666666666666,1,-8,0
C1550,J289,1,2,3,0.75,1,1,1
C1550,J105,1,2,0,0.6666666666666666,0,-1,0
C1550,J98,1,2,0,0.6666666666666666,1,-1,0
C1550,J43,1,2,2,0.5,0,-8,0
C1550,J257,1,2,1,0.6,0,-2,0
C1550,J460,1,2,0,0.6,0,-4,0
C1550,J400,1,2,1,0.8,1,-7,0
C1550,J252,1,2,1,0.6666666666666666,1,-1,0
C1550,J462,1,2,2,0.75,1,-1,0
C1550,J364,1,2,2,1.0,1,2,1
C1550,J358,1,2,1,0.75,1,0,1
C1550,J19,1,2,2,0.6,0,0,0
C1550,J129,1,2,2,0.6666666666666666,1,2,1
C1550,J342,1,2,1,0.5,1,-2,0
C1550,J260,1,2,2,0.6666666666666666,0,1,0
C1550,J117,1,2,2,0.8,1,-1,0
C1550,J162,1,2,1,0.6,0,-3,0
C1550,J66,1,2,0,0.3333333333333333,1,-2,0
C1550,J359,1,2,1,0.25,0,-3,0
C1550,J47,1,2,1,1.0,1,-6,0
C1550,J77,1,2,3,0.6,1,-3,0
C1550,J431,1,2,3,1.0,0,-2,0
C1550,J122,1,2,3,0.6,0,-8,0
C1550,J456,1,2,2,0.8,1,-7,0
C1550,J97,1,2,1,0.3333333333333333,1,-3,0
C1550,J237,1,2,3,0.8,1,-5,0
C1550,J182,1,2,0,0.6,1,-1,0
C1550,J451,1,2,2,0.8,1,-5,0
C1550,J146,1,2,3,0.5,1,-1,0
C1550,J38,1,2,2,1.0,1,0,1
C1550,J371,1,2,3,0.8,0,-4,0
C1550,J15,1,2,1,0.6666666666666666,0,-1,0
C1550,J443,1,2,2,0.6,1,-8,0
C1550,J364,1,2,2,0.6,1,0,1
C1550,J290,1,2,2,0.6666666666666666,1,2,1
C1550,J225,1,2,2,0.6666666666666666,1,-6,0
C1550,J147,1,2,2,0.6666666666666666,0,-8,0
C1550,J351,1,2,1,0.5,1,-1,0
C1550,J442,1,2,0,0.6,0,-2,0
C1550,J389,1,2,3,0.75,1,-7,0
C1550,J487,1,2,0,0.25,1,-8,0
C1550,J111,1,2,3,0.5,0,1,0
C1550,J225,1,2,0,0.75,1,-7,0
C1550,J110,1,2,3,0.5,1,-4,0
C1550,J15,1,2,2,0.4,1,0,0
C1550,J194,1,2,0,0.5,1,-8,0
C1550,J376,1,2,3,0.6666666666666666,1,-5,0
C1550,J296,1,2,1,0.3333333333333333,0,-5,0
C1550,J207,1,2,1,1.0,0,-3,0
C1550,J94,1,2,3,1.0,1,-1,0
C1550,J390,1,2,1,0.25,0,-4,0
C1550,J251,1,2,3,0.6666666666666666,1,2,1
C1550,J128,1,2,3,0.6,1,-1,0
C1550,J377,1,2,1,0.75,1,-2,0
C1550,J292,1,2,0,0.8,0,-6,0
C1550,J356,1,2,2,0.6666666666666666,1,-3,0
C1550,J473,1,2,2,0.75,1,-7,0
C1550,J19,1,2,0,0.6666666666666666,1,1,1
C1550,J68,1,2,1,0.8,0,-6,0
C1550,J411,1,2,3,0.3333333333333333,1,-2,0
C1550,J235,1,2,1,0.75,0,-2,0
C1550,J328,1,2,3,0.6666666666666666,0,-1,0
C1550,J211,1,2,3,0.6,1,-7,0
C1550,J389,1,2,1,0.6,1,-5,0
C1550,J396,1,2,3,0.6,0,2,0
C1550,J392,1,2,0,0.4,1,-7,0
C1550,J215,1,2,0,0.6666666666666666,1,1,1
C1550,J461,1,2,2,0.8,1,-2,0
C1550,J49,1,2,3,1.0,1,-7,0
C1550,J195,1,2,1,0.75,1,1,1
C1550,J206,1,2,0,0.6666666666666666,1,-5,0
C1550,J97,1,2,3,0.8,1,-6,0
C1550,J292,1,2,2,0.5,1,-4,0
C1550,J104,1,2,3,0.75,0,-7,0
C1550,J307,1,2,0,0.5,0,-1,0
C1550,J28,1,2,2,0.25,1,-1,0
C1550,J337,1,2,2,0.75,0,-6,0
C1550,J412,1,2,0,0.6666666666666666,0,1,0
C1550,J349,1,2,2,0.75,0,-5,0
C1550,J332,1,2,2,1.0,1,-5,0
C1550,J9,1,2,2,0.6,0,-3,0
C1550,J252,1,2,2,1.0,1,-6,0
C1550,J302,1,2,1,1.0,1,-5,0
C1550,J147,1,2,2,0.8,0,-5,0
C1550,J353,1,2,3,0.3333333333333333,1,0,0
C1550,J74,1,2,0,0.8,1,-7,0
C1550,J257,1,2,3,0.8,0,-5,0
C1550,J479,1,2,2,0.75,1,-4,0
C1550,J71,1,2,0,0.75,1,-4,0
C1550,J115,1,2,3,0.6666666666666666,1,2,1
C1550,J77,1,2,3,0.4,0,0,0
C1550,J253,1,2,0,0.6666666666666666,0,1,0
C1550,J486,1,2,0,1.0,1,1,1
C1550,J462,1,2,1,0.5,1,-3,0
C1550,J314,1,2,3,0.75,0,0,0
C9506,J255,0,7,0,0.4,0,2,0
C9506,J432,0,7,1,0.6666666666666666,0,1,0
C9506,J311,0,7,3,0.5,0,5,0
C9506,J27,0,7,2,0.6,0,2,0
C9506,J198,0,7,3,0.6666666666666666,1,-3,0
C9506,J289,0,7,3,0.75,1,6,1
C9506,J105,0,7,0,0.6666666666666666,0,4,0
C9506,J98,0,7,0,0.3333333333333333,0,4,0
C9506,J43,0,7,2,0.75,0,-3,0
C9506,J257,0,7,1,0.6,0,3,0
C9506,J460,0,7,0,0.4,0,1,0
C9506,J400,0,7,1,0.4,0,-2,0
C9506,J252,0,7,1,0.6666666666666666,1,4,1
C9506,J462,0,7,2,0.5,1,4,0
C9506,J364,0,7,2,0.5,1,7,0
C9506,J358,0,7,1,0.25,0,5,0
C9506,J19,0,7,2,0.6,0,5,0
C9506,J129,0,7,2,0.3333333333333333,0,7,0
C9506,J342,0,7,1,0.75,1,3,1
C9506,J260,0,7,2,0.3333333333333333,0,6,0
C9506,J117,0,7,2,0.6,0,4,0
C9506,J162,0,7,1,0.6,0,2,0
C9506,J66,0,7,0,0.6666666666666666,1,3,1
C9506,J359,0,7,1,0.5,0,2,0
C9506,J47,0,7,1,0.5,0,-1,0
C9506,J77,0,7,3,0.6,0,2,0
C9506,J431,0,7,3,0.3333333333333333,0,3,0
C9506,J122,0,7,3,0.8,0,-3,0
C9506,J456,0,7,2,0.6,1,-2,0
C9506,J97,0,7,1,0.3333333333333333,1,2,0
C9506,J237,0,7,3,0.8,1,0,1
C9506,J182,0,7,0,0.4,1,4,0
C9506,J451,0,7,2,0.8,0,0,0
C9506,J146,0,7,3,0.5,0,4,0
C9506,J38,0,7,2,0.6,1,5,1
C9506,J371,0,7,3,0.4,0,1,0
C9506,J15,0,7,1,0.3333333333333333,0,4,0
C9506,J443,0,7,2,0.4,0,-3,0
C9506,J364,0,7,2,0.4,0,5,0
C9506,J290,0,7,2,0.6666666666666666,1,7,1
C9506,J225,0,7,2,0.3333333333333333,1,-1,0
C9506,J147,0,7,2,0.6666666666666666,0,-3,0
C9506,J351,0,7,1,0.5,0,4,0
C9506,J442,0,7,0,0.6,0,3,0
C9506,J389,0,7,3,0.75,0,-2,0
C9506,J487,0,7,0,0.5,1,-3,0
C9506,J111,0,7,3,0.25,0,6,0
C9506,J225,0,7,0,0.5,0,-2,0
C9506,J110,0,7,3,1.0,0,1,0
C9506,J15,0,7,2,0.6,1,5,1
C9506,J194,0,7,0,0.75,1,-3,0
C9506,J376,0,7,3,0.6666666666666666,0,0,0
C9506,J296,0,7,1,0.6666666666666666,0,0,0
C9506,J207,0,7,1,0.5,0,2,0
C9506,J94,0,7,3,0.3333333333333333,1,4,0
C9506,J390,0,7,1,0.5,0,1,0
C9506,J251,0,7,3,0.6666666666666666,1,7,1
C9506,J128,0,7,3,0.2,1,4,0
C9506,J377,0,7,1,0.5,1,3,0
C9506,J292,0,7,0,0.6,0,-1,0
C9506,J356,0,7,2,0.6666666666666666,1,2,1
C9506,J473,0,7,2,0.75,0,-2,0
C9506,J19,0,7,0,0.6666666666666666,0,6,0
C9506,J68,0,7,1,0.6,0,-1,0
C9506,J411,0,7,3,0.6666666666666666,1,3,1
C9506,J235,0,7,1,0.5,0,3,0
C9506,J328,0,7,3,0.3333333333333333,0,4,0
C9506,J211,0,7,3,0.6,1,-2,0
C9506,J389,0,7,1,0.6,1,0,1
C9506,J396,0,7,3,0.4,0,7,0
C9506,J392,0,7,0,0.6,1,-2,0
C9506,J215,0,7,0,0.0,0,6,0
C9506,J461,0,7,2,0.6,1,3,1
C9506,J49,0,7,3,0.6666666666666666,0,-2,0
C9506,J195,0,7,1,0.5,1,6,0
C9506,J206,0,7,0,0.6666666666666666,1,0,1
C9506,J97,0,7,3,0.4,1,-1,0
C9506,J292,0,7,2,0.75,0,1,0
C9506,J104,0,7,3,1.0,0,-2,0
C9506,J307,0,7,0,0.5,0,4,0
C9506,J28,0,7,2,0.75,1,4,1
C9506,J337,0,7,2,0.75,0,-1,0
C9506,J412,0,7,0,0.6666666666666666,0,6,0
C9506,J349,0,7,2,1.0,0,0,0
C9506,J332,0,7,2,0.25,1,0,0
C9506,J9,0,7,2,0.6,0,2,0
C9506,J252,0,7,2,0.25,0,-1,0
C9506,J302,0,7,1,0.5,0,0,0
C9506,J147,0,7,2,0.6,0,0,0
C9506,J353,0,7,3,1.0,0,5,0
C9506,J74,0,7,0,0.4,0,-2,0
C9506,J257,0,7,3,0.6,0,0,0
C9506,J479,0,7,2,0.5,1,1,0
C9506,J71,0,7,0,0.5,0,1,0
C9506,J115,0,7,3,0.3333333333333333,1,7,0
C9506,J77,0,7,3,0.6,0,5,0
C9506,J253,0,7,0,1.0,0,6,0
C9506,J486,0,7,0,0.4,1,6,0
C9506,J462,0,7,1,0.5,1,2,0
C9506,J314,0,7,3,0.5,0,5,0
C533,J255,0,5,0,0.8,0,0,0
C533,J432,0,5,1,0.6666666666666666,0,-1,0
C533,J311,0,5,3,1.0,0,3,0
C533,J27,0,5,2,0.4,0,0,0
C533,J198,0,5,3,0.3333333333333333,1,-5,0
C533,J289,0,5,3,0.75,1,4,1
C533,J105,0,5,0,1.0,0,2,0
C533,J98,0,5,0,0.6666666666666666,0,2,0
C533,J43,0,5,2,0.75,0,-5,0
C533,J257,0,5,1,0.4,0,1,0
C533,J460,0,5,0,0.6,0,-1,0
C533,J400,0,5,1,0.8,0,-4,0
C533,J252,0,5,1,1.0,1,2,1
C533,J462,0,5,2,0.75,1,2,1
C533,J364,0,5,2,0.5,1,5,0
C533,J358,0,5,1,0.75,0,3,0
C533,J19,0,5,2,1.0,0,3,0
C533,J129,0,5,2,1.0,0,5,0
C533,J342,0,5,1,0.5,1,1,0
C533,J260,0,5,2,0.6666666666666666,0,4,0
C533,J117,0,5,2,0.8,0,2,0
C533,J162,0,5,1,0.8,0,0,0
C533,J66,0,5,0,1.0,1,1,1
C533,J359,0,5,1,0.5,0,0,0
C533,J47,0,5,1,1.0,0,-3,0
C533,J77,0,5,3,0.8,0,0,0
C533,J431,0,5,3,0.3333333333333333,0,1,0
C533,J122,0,5,3,0.8,0,-5,0
C533,J456,0,5,2,0.8,1,-4,0
C533,J97,0,5,1,1.0,1,0,1
C533,J237,0,5,3,0.8,1,-2,0
C533,J182,0,5,0,0.6,1,2,1
C533,J451,0,5,2,0.4,0,-2,0
C533,J146,0,5,3,0.5,0,2,0
C533,J38,0,5,2,0.6,1,3,1
C533,J371,0,5,3,0.6,0,-1,0
C533,J15,0,5,1,1.0,0,2,0
C533,J443,0,5,2,0.8,0,-5,0
C533,J364,0,5,2,0.8,0,3,0
C533,J290,0,5,2,0.6666666666666666,1,5,1
C533,J225,0,5,2,0.6666666666666666,1,-3,0
C533,J147,0,5,2,1.0,0,-5,0
C533,J351,0,5,1,0.25,0,2,0
C533,J442,0,5,0,0.8,0,1,0
C533,J389,0,5,3,0.75,0,-4,0
C533,J487,0,5,0,0.75,1,-5,0
C533,J111,0,5,3,0.5,0,4,0
C533,J225,0,5,0,0.75,0,-4,0
C533,J110,0,5,3,0.5,0,-1,0
C533,J15,0,5,2,0.6,1,3,1
C533,J194,0,5,0,0.75,1,-5,0
C533,J376,0,5,3,0.6666666666666666,0,-2,0
C533,J296,0,5,1,0.6666666666666666,0,-2,0
C533,J207,0,5,1,0.5,0,0,0
C533,J94,0,5,3,0.6666666666666666,1,2,1
C533,J390,0,5,1,0.75,0,-1,0
C533,J251,0,5,3,0.6666666666666666,1,5,1
C533,J128,0,5,3,0.6,1,2,1
C533,J377,0,5,1,0.5,1,1,0
C533,J292,0,5,0,0.6,0,-3,0
C533,J356,0,5,2,0.6666666666666666,1,0,1
C533,J473,0,5,2,0.5,0,-4,0
C533,J19,0,5,0,1.0,0,4,0
C533,J68,0,5,1,0.6,0,-3,0
C533,J411,0,5,3,1.0,1,1,1
C533,J235,0,5,1,0.5,0,1,0
C533,J328,0,5,3,1.0,0,2,0
C533,J211,0,5,3,0.6,1,-4,0
C533,J389,0,5,1,0.6,1,-2,0
C533,J396,0,5,3,0.6,0,5,0
C533,J392,0,5,0,0.8,1,-4,0
C533,J215,0,5,0,0.6666666666666666,0,4,0
C533,J461,0,5,2,0.6,1,1,1
C533,J49,0,5,3,0.6666666666666666,0,-4,0
C533,J195,0,5,1,0.75,1,4,1
C533,J206,0,5,0,0.6666666666666666,1,-2,0
C533,J97,0,5,3,0.6,1,-3,0
C533,J292,0,5,2,0.5,0,-1,0
C533,J104,0,5,3,0.5,0,-4,0
C533,J307,0,5,0,0.5,0,2,0
C533,J28,0,5,2,0.5,1,2,0
C533,J337,0,5,2,0.5,0,-3,0
C533,J412,0,5,0,0.0,0,4,0
C533,J349,0,5,2,0.75,0,-2,0
C533,J332,0,5,2,0.75,1,-2,0
C533,J9,0,5,2,0.6,0,0,0
C533,J252,0,5,2,0.5,0,-3,0
C533,J302,0,5,1,1.0,0,-2,0
C533,J147,0,5,2,0.6,0,-2,0
C533,J353,0,5,3,0.6666666666666666,0,3,0
C533,J74,0,5,0,0.8,0,-4,0
C533,J257,0,5,3,0.6,0,-2,0
C533,J479,0,5,2,0.5,1,-1,0
C533,J71,0,5,0,1.0,0,-1,0
C533,J115,0,5,3,1.0,1,5,1
C533,J77,0,5,3,0.6,0,3,0
C533,J253,0,5,0,0.3333333333333333,0,4,0
C533,J486,0,5,0,0.8,1,4,1
C533,J462,0,5,1,0.75,1,0,1
C533,J314,0,5,3,1.0,0,3,0
C9055,J255,2,7,0,0.2,1,2,0
C9055,J432,2,7,1,0.3333333333333333,1,1,0
C9055,J311,2,7,3,0.5,1,5,0
C9055,J27,2,7,2,0.0,1,2,0
C9055,J198,2,7,3,0.0,1,-3,0
C9055,J289,2,7,3,0.25,1,6,0
C9055,J105,2,7,0,0.3333333333333333,1,4,0
C9055,J98,2,7,0,0.0,1,4,0
C9055,J43,2,7,2,0.25,1,-3,0
C9055,J257,2,7,1,0.0,1,3,0
C9055,J460,2,7,0,0.2,1,1,0
C9055,J400,2,7,1,0.4,1,-2,0
C9055,J252,2,7,1,0.6666666666666666,1,4,1
C9055,J462,2,7,2,0.5,1,4,0
C9055,J364,2,7,2,0.25,1,7,0
C9055,J358,2,7,1,0.0,1,5,0
C9055,J19,2,7,2,0.4,1,5,0
C9055,J129,2,7,2,0.3333333333333333,1,7,0
C9055,J342,2,7,1,0.0,1,3,0
C9055,J260,2,7,2,0.0,1,6,0
C9055,J117,2,7,2,0.2,1,4,0
C9055,J162,2,7,1,0.2,1,2,0
C9055,J66,2,7,0,0.3333333333333333,1,3,0
C9055,J359,2,7,1,0.0,1,2,0
C9055,J47,2,7,1,0.5,1,-1,0
C9055,J77,2,7,3,0.2,1,2,0
C9055,J431,2,7,3,0.0,1,3,0
C9055,J122,2,7,3,0.4,1,-3,0
C9055,J456,2,7,2,0.2,1,-2,0
C9055,J97,2,7,1,0.0,1,2,0
C9055,J237,2,7,3,0.4,1,0,0
C9055,J182,2,7,0,0.2,1,4,0
C9055,J451,2,7,2,0.4,1,0,0
C9055,J146,2,7,3,0.0,1,4,0
C9055,J38,2,7,2,0.4,1,5,0
C9055,J371,2,7,3,0.2,1,1,0
C9055,J15,2,7,1,0.3333333333333333,1,4,0
C9055,J443,2,7,2,0.0,1,-3,0
C9055,J364,2,7,2,0.2,1,5,0
C9055,J290,2,7,2,0.3333333333333333,1,7,0
C9055,J225,2,7,2,0.0,1,-1,0
C9055,J147,2,7,2,0.3333333333333333,1,-3,0
C9055,J351,2,7,1,0.0,1,4,0
C9055,J442,2,7,0,0.4,1,3,0
C9055,J389,2,7,3,0.25,1,-2,0
C9055,J487,2,7,0,0.0,1,-3,0
C9055,J111,2,7,3,0.0,1,6,0
C9055,J225,2,7,0,0.25,1,-2,0
C9055,J110,2,7,3,0.25,1,1,0
C9055,J15,2,7,2,0.2,1,5,0
C9055,J194,2,7,0,0.25,1,-3,0
C9055,J376,2,7,3,0.0,1,0,0
C9055,J296,2,7,1,0.0,1,0,0
C9055,J207,2,7,1,0.25,1,2,0
C9055,J94,2,7,3,0.3333333333333333,1,4,0
C9055,J390,2,7,1,0.0,1,1,0
C9055,J251,2,7,3,0.3333333333333333,1,7,0
C9055,J128,2,7,3,0.0,1,4,0
C9055,J377,2,7,1,0.25,1,3,0
C9055,J292,2,7,0,0.2,1,-1,0
C9055,J356,2,7,2,0.3333333333333333,1,2,0
C9055,J473,2,7,2,0.5,1,-2,0
C9055,J19,2,7,0,0.3333333333333333,1,6,0
C9055,J68,2,7,1,0.2,1,-1,0
C9055,J411,2,7,3,0.3333333333333333,1,3,0
C9055,J235,2,7,1,0.25,1,3,0
C9055,J328,2,7,3,0.3333333333333333,1,4,0
C9055,J211,2,7,3,0.2,1,-2,0
C9055,J389,2,7,1,0.2,1,0,0
C9055,J396,2,7,3,0.2,1,7,0
C9055,J392,2,7,0,0.2,1,-2,0
C9055,J215,2,7,0,0.0,1,6,0
C9055,J461,2,7,2,0.4,1,3,0
C9055,J49,2,7,3,0.3333333333333333,1,-2,0
C9055,J195,2,7,1,0.5,1,6,0
C9055,J206,2,7,0,0.3333333333333333,1,0,0
C9055,J97,2,7,3,0.2,1,-1,0
C9055,J292,2,7,2,0.25,1,1,0
C9055,J104,2,7,3,0.5,1,-2,0
C9055,J307,2,7,0,0.0,1,4,0
C9055,J28,2,7,2,0.0,1,4,0
C9055,J337,2,7,2,0.25,1,-1,0
C9055,J412,2,7,0,0.0,1,6,0
C9055,J349,2,7,2,0.5,1,0,0
C9055,J332,2,7,2,0.25,1,0,0
C9055,J9,2,7,2,0.4,1,2,0
C9055,J252,2,7,2,0.0,1,-1,0
C9055,J302,2,7,1,0.5,1,0,0
C9055,J147,2,7,2,0.4,1,0,0
C9055,J353,2,7,3,0.3333333333333333,1,5,0
C9055,J74,2,7,0,0.4,1,-2,0
C9055,J257,2,7,3,0.2,1,0,0
C9055,J479,2,7,2,0.0,1,1,0
C9055,J71,2,7,0,0.5,1,1,0
C9055,J115,2,7,3,0.3333333333333333,1,7,0
C9055,J77,2,7,3,0.0,1,5,0
C9055,J253,2,7,0,0.3333333333333333,1,6,0
C9055,J486,2,7,0,0.4,1,6,0
C9055,J462,2,7,1,0.25,1,2,0
C9055,J314,2,7,3,0.5,1,5,0
C6067,J255,2,12,0,0.4,1,7,0
C6067,J432,2,12,1,0.0,1,6,0
C6067,J311,2,12,3,0.5,1,10,0
C6067,J27,2,12,2,0.4,1,7,0
C6067,J198,2,12,3,0.3333333333333333,1,2,0
C6067,J289,2,12,3,0.75,1,11,1
C6067,J105,2,12,0,1.0,1,9,1
C6067,J98,2,12,0,0.6666666666666666,1,9,1
C6067,J43,2,12,2,0.25,1,2,0
C6067,J257,2,12,1,0.6,1,8,1
C6067,J460,2,12,0,0.4,1,6,0
C6067,J400,2,12,1,0.4,1,3,0
C6067,J252,2,12,1,0.3333333333333333,1,9,0
C6067,J462,2,12,2,0.5,1,9,0
C6067,J364,2,12,2,0.75,1,12,1
C6067,J358,2,12,1,0.25,1,10,0
C6067,J19,2,12,2,0.4,1,10,0
C6067,J129,2,12,2,0.0,1,12,0
C6067,J342,2,12,1,0.25,1,8,0
C6067,J260,2,12,2,0.6666666666666666,1,11,1
C6067,J117,2,12,2,0.4,1,9,0
C6067,J162,2,12,1,0.6,1,7,1
C6067,J66,2,12,0,0.6666666666666666,1,8,1
C6067,J359,2,12,1,0.5,1,7,0
C6067,J47,2,12,1,0.5,1,4,0
C6067,J77,2,12,3,0.6,1,7,1
C6067,J431,2,12,3,0.3333333333333333,1,8,0
C6067,J122,2,12,3,0.4,1,2,0
C6067,J456,2,12,2,0.6,1,3,1
C6067,J97,2,12,1,0.6666666666666666,1,7,1
C6067,J237,2,12,3,0.6,1,5,1
C6067,J182,2,12,0,0.4,1,9,0
C6067,J451,2,12,2,0.4,1,5,0
C6067,J146,2,12,3,0.5,1,9,0
C6067,J38,2,12,2,0.4,1,10,0
C6067,J371,2,12,3,0.6,1,6,1
C6067,J15,2,12,1,0.0,1,9,0
C6067,J443,2,12,2,0.4,1,2,0
C6067,J364,2,12,2,0.6,1,10,1
C6067,J290,2,12,2,0.6666666666666666,1,12,1
C6067,J225,2,12,2,0.0,1,4,0
C6067,J147,2,12,2,1.0,1,2,1
C6067,J351,2,12,1,0.25,1,9,0
C6067,J442,2,12,0,0.6,1,8,1
C6067,J389,2,12,3,0.5,1,3,0
C6067,J487,2,12,0,0.25,1,2,0
C6067,J111,2,12,3,0.25,1,11,0
C6067,J225,2,12,0,0.5,1,3,0
C6067,J110,2,12,3,0.5,1,6,0
C6067,J15,2,12,2,0.6,1,10,1
C6067,J194,2,12,0,0.75,1,2,1
C6067,J376,2,12,3,0.6666666666666666,1,5,1
C6067,J296,2,12,1,0.3333333333333333,1,5,0
C6067,J207,2,12,1,0.5,1,7,0
C6067,J94,2,12,3,0.3333333333333333,1,9,0
C6067,J390,2,12,1,0.25,1,6,0
C6067,J251,2,12,3,0.6666666666666666,1,12,1
C6067,J128,2,12,3,0.4,1,9,0
C6067,J377,2,12,1,0.25,1,8,0
C6067,J292,2,12,0,0.6,1,4,1
C6067,J356,2,12,2,0.0,1,7,0
C6067,J473,2,12,2,0.5,1,3,0
C6067,J19,2,12,0,0.6666666666666666,1,11,1
C6067,J68,2,12,1,0.2,1,4,0
C6067,J411,2,12,3,0.6666666666666666,1,8,1
C6067,J235,2,12,1,0.25,1,8,0
C6067,J328,2,12,3,0.3333333333333333,1,9,0
C6067,J211,2,12,3,0.4,1,3,0
C6067,J389,2,12,1,0.6,1,5,1
C6067,J396,2,12,3,0.6,1,12,1
C6067,J392,2,12,0,0.2,1,3,0
C6067,J215,2,12,0,0.6666666666666666,1,11,1
C6067,J461,2,12,2,0.4,1,8,0
C6067,J49,2,12,3,0.6666666666666666,1,3,1
C6067,J195,2,12,1,0.5,1,11,0
C6067,J206,2,12,0,1.0,1,5,1
C6067,J97,2,12,3,0.4,1,4,0
C6067,J292,2,12,2,0.0,1,6,0
C6067,J104,2,12,3,0.25,1,3,0
C6067,J307,2,12,0,0.5,1,9,0
C6067,J28,2,12,2,0.25,1,9,0
C6067,J337,2,12,2,0.5,1,4,0
C6067,J412,2,12,0,0.3333333333333333,1,11,0
C6067,J349,2,12,2,0.5,1,5,0
C6067,J332,2,12,2,0.75,1,5,1
C6067,J9,2,12,2,0.4,1,7,0
C6067,J252,2,12,2,0.5,1,4,0
C6067,J302,2,12,1,0.5,1,5,0
C6067,J147,2,12,2,0.4,1,5,0
C6067,J353,2,12,3,0.6666666666666666,1,10,1
C6067,J74,2,12,0,0.4,1,3,0
C6067,J257,2,12,3,0.6,1,5,1
C6067,J479,2,12,2,0.5,1,6,0
C6067,J71,2,12,0,0.25,1,6,0
C6067,J115,2,12,3,0.6666666666666666,1,12,1
C6067,J77,2,12,3,0.2,1,10,0
C6067,J253,2,12,0,0.3333333333333333,1,11,0
C6067,J486,2,12,0,0.6,1,11,1
C6067,J462,2,12,1,0.25,1,7,0
C6067,J314,2,12,3,0.25,1,10,0
C9877,J255,2,9,0,0.2,1,4,0
C9877,J432,2,9,1,0.0,1,3,0
C9877,J311,2,9,3,0.0,1,7,0
C9877,J27,2,9,2,0.4,1,4,0
C9877,J198,2,9,3,0.3333333333333333,1,-1,0
C9877,J289,2,9,3,0.0,1,8,0
C9877,J105,2,9,0,0.0,1,6,0
C9877,J98,2,9,0,0.3333333333333333,1,6,0
C9877,J43,2,9,2,0.0,1,-1,0
C9877,J257,2,9,1,0.2,1,5,0
C9877,J460,2,9,0,0.4,1,3,0
C9877,J400,2,9,1,0.2,1,0,0
C9877,J252,2,9,1,0.0,1,6,0
C9877,J462,2,9,2,0.0,1,6,0
C9877,J364,2,9,2,0.0,1,9,0
C9877,J358,2,9,1,0.25,1,7,0
C9877,J19,2,9,2,0.2,1,7,0
C9877,J129,2,9,2,0.3333333333333333,1,9,0
C9877,J342,2,9,1,0.5,1,5,0
C9877,J260,2,9,2,0.3333333333333333,1,8,0
C9877,J117,2,9,2,0.2,1,6,0
C9877,J162,2,9,1,0.0,1,4,0
C9877,J66,2,9,0,0.0,1,5,0
C9877,J359,2,9,1,0.25,1,4,0
C9877,J47,2,9,1,0.25,1,1,0
C9877,J77,2,9,3,0.4,1,4,0
C9877,J431,2,9,3,0.3333333333333333,1,5,0
C9877,J122,2,9,3,0.0,1,-1,0
C9877,J456,2,9,2,0.2,1,0,0
C9877,J97,2,9,1,0.0,1,4,0
C9877,J237,2,9,3,0.0,1,2,0
C9877,J182,2,9,0,0.4,1,6,0
C9877,J451,2,9,2,0.2,1,2,0
C9877,J146,2,9,3,0.0,1,6,0
C9877,J38,2,9,2,0.2,1,7,0
C9877,J371,2,9,3,0.0,1,3,0
C9877,J15,2,9,1,0.3333333333333333,1,6,0
C9877,J443,2,9,2,0.2,1,-1,0
C9877,J364,2,9,2,0.0,1,7,0
C9877,J290,2,9,2,0.3333333333333333,1,9,0
C9877,J225,2,9,2,0.3333333333333333,1,1,0
C9877,J147,2,9,2,0.0,1,-1,0
C9877,J351,2,9,1,0.25,1,6,0
C9877,J442,2,9,0,0.0,1,5,0
C9877,J389,2,9,3,0.0,1,0,0
C9877,J487,2,9,0,0.5,1,-1,0
C9877,J111,2,9,3,0.5,1,8,0
C9877,J225,2,9,0,0.25,1,0,0
C9877,J110,2,9,3,0.25,1,3,0
C9877,J15,2,9,2,0.2,1,7,0
